Figure_2A | d_inf (dimensionless),Figure_2A | V (millivolt)
0.827498,6.76
0.827689,6.77
0.827879,6.78
0.828069,6.79
0.828258,6.8
0.828448,6.81
0.828637,6.82
0.828827,6.83
0.829016,6.84
0.829205,6.85
0.829393,6.86
0.829582,6.87
0.82977,6.88
0.829959,6.89
0.830147,6.9
0.830335,6.91
0.830522,6.92
0.83071,6.93
0.830897,6.94
0.831085,6.95
0.831272,6.96
0.831459,6.97
0.831645,6.98
0.831832,6.99
0.832018,7
0.832205,7.01
0.832391,7.02
0.832577,7.03
0.832762,7.04
0.832948,7.05
0.833134,7.06
0.833319,7.07
0.833504,7.08
0.833689,7.09
0.833874,7.1
0.834058,7.11
0.834243,7.12
0.834427,7.13
0.834611,7.14
0.834795,7.15
0.834979,7.16
0.835163,7.17
0.835346,7.18
0.835529,7.19
0.835712,7.2
0.835895,7.21
0.836078,7.22
0.836261,7.23
0.836443,7.24
0.836626,7.25
0.836808,7.26
0.83699,7.27
0.837172,7.28
0.837353,7.29
0.837535,7.3
0.837716,7.31
0.837897,7.32
0.838078,7.33
0.838259,7.34
0.83844,7.35
0.838621,7.36
0.838801,7.37
0.838981,7.38
0.839161,7.39
0.839341,7.4
0.839521,7.41
0.8397,7.42
0.83988,7.43
0.840059,7.44
0.840238,7.45
0.840417,7.46
0.840596,7.47
0.840774,7.48
0.840953,7.49
0.841131,7.5
0.841309,7.51
0.841487,7.52
0.841665,7.53
0.841842,7.54
0.84202,7.55
0.842197,7.56
0.842374,7.57
0.842551,7.58
0.842728,7.59
0.842905,7.6
0.843081,7.61
0.843257,7.62
0.843433,7.63
0.843609,7.64
0.843785,7.65
0.843961,7.66
0.844136,7.67
0.844312,7.68
0.844487,7.69
0.844662,7.7
0.844837,7.71
0.845012,7.72
0.845186,7.73
0.845361,7.74
0.845535,7.75
0.845709,7.76
0.845883,7.77
0.846056,7.78
0.84623,7.79
0.846403,7.8
0.846577,7.81
0.84675,7.82
0.846923,7.83
0.847096,7.84
0.847268,7.85
0.847441,7.86
0.847613,7.87
0.847785,7.88
0.847957,7.89
0.848129,7.9
0.8483,7.91
0.848472,7.92
0.848643,7.93
0.848815,7.94
0.848986,7.95
0.849156,7.96
0.849327,7.97
0.849498,7.98
0.849668,7.99
0.849838,8
0.850008,8.01
0.850178,8.02
0.850348,8.03
0.850518,8.04
0.850687,8.05
0.850856,8.06
0.851025,8.07
0.851194,8.08
0.851363,8.09
0.851532,8.1
0.8517,8.11
0.851869,8.12
0.852037,8.13
0.852205,8.14
0.852373,8.15
0.85254,8.16
0.852708,8.17
0.852875,8.18
0.853043,8.19
0.85321,8.2
0.853377,8.21
0.853543,8.22
0.85371,8.23
0.853876,8.24
0.854043,8.25
0.854209,8.26
0.854375,8.27
0.854541,8.28
0.854706,8.29
0.854872,8.3
0.855037,8.31
0.855202,8.32
0.855367,8.33
0.855532,8.34
0.855697,8.35
0.855861,8.36
0.856026,8.37
0.85619,8.38
0.856354,8.39
0.856518,8.4
0.856682,8.41
0.856846,8.42
0.857009,8.43
0.857172,8.44
0.857335,8.45
0.857498,8.46
0.857661,8.47
0.857824,8.48
0.857987,8.49
0.858149,8.5
0.858311,8.51
0.858473,8.52
0.858635,8.53
0.858797,8.54
0.858959,8.55
0.85912,8.56
0.859281,8.57
0.859442,8.58
0.859603,8.59
0.859764,8.6
0.859925,8.61
0.860085,8.62
0.860246,8.63
0.860406,8.64
0.860566,8.65
0.860726,8.66
0.860886,8.67
0.861045,8.68
0.861205,8.69
0.861364,8.7
0.861523,8.71
0.861682,8.72
0.861841,8.73
0.862,8.74
0.862158,8.75
0.862317,8.76
0.862475,8.77
0.862633,8.78
0.862791,8.79
0.862949,8.8
0.863106,8.81
0.863264,8.82
0.863421,8.83
0.863578,8.84
0.863735,8.85
0.863892,8.86
0.864049,8.87
0.864205,8.88
0.864362,8.89
0.864518,8.9
0.864674,8.91
0.86483,8.92
0.864986,8.93
0.865141,8.94
0.865297,8.95
0.865452,8.96
0.865607,8.97
0.865762,8.98
0.865917,8.99
0.866072,9
0.866227,9.01
0.866381,9.02
0.866535,9.03
0.86669,9.04
0.866844,9.05
0.866997,9.06
0.867151,9.07
0.867305,9.08
0.867458,9.09
0.867611,9.1
0.867764,9.11
0.867917,9.12
0.86807,9.13
0.868223,9.14
0.868375,9.15
0.868527,9.16
0.868679,9.17
0.868832,9.18
0.868983,9.19
0.869135,9.2
0.869287,9.21
0.869438,9.22
0.869589,9.23
0.869741,9.24
0.869892,9.25
0.870042,9.26
0.870193,9.27
0.870344,9.28
0.870494,9.29
0.870644,9.3
0.870794,9.31
0.870944,9.32
0.871094,9.33
0.871244,9.34
0.871393,9.35
0.871543,9.36
0.871692,9.37
0.871841,9.38
0.87199,9.39
0.872138,9.4
0.872287,9.41
0.872436,9.42
0.872584,9.43
0.872732,9.44
0.87288,9.45
0.873028,9.46
0.873176,9.47
0.873323,9.48
0.873471,9.49
0.873618,9.5
0.873765,9.51
0.873912,9.52
0.874059,9.53
0.874206,9.54
0.874352,9.55
0.874499,9.56
0.874645,9.57
0.874791,9.58
0.874937,9.59
0.875083,9.6
0.875228,9.61
0.875374,9.62
0.875519,9.63
0.875665,9.64
0.87581,9.65
0.875955,9.66
0.876099,9.67
0.876244,9.68
0.876389,9.69
0.876533,9.7
0.876677,9.71
0.876821,9.72
0.876965,9.73
0.877109,9.74
0.877253,9.75
0.877396,9.76
0.877539,9.77
0.877683,9.78
0.877826,9.79
0.877969,9.8
0.878111,9.81
0.878254,9.82
0.878397,9.83
0.878539,9.84
0.878681,9.85
0.878823,9.86
0.878965,9.87
0.879107,9.88
0.879249,9.89
0.87939,9.9
0.879531,9.91
0.879673,9.92
0.879814,9.93
0.879955,9.94
0.880095,9.95
0.880236,9.96
0.880376,9.97
0.880517,9.98
0.880657,9.99
0.880797,10
0.880937,10.01
0.881077,10.02
0.881216,10.03
0.881356,10.04
0.881495,10.05
0.881634,10.06
0.881774,10.07
0.881912,10.08
0.882051,10.09
0.88219,10.1
0.882328,10.11
0.882467,10.12
0.882605,10.13
0.882743,10.14
0.882881,10.15
0.883019,10.16
0.883156,10.17
0.883294,10.18
0.883431,10.19
0.883569,10.2
0.883706,10.21
0.883843,10.22
0.883979,10.23
0.884116,10.24
0.884253,10.25
0.884389,10.26
0.884525,10.27
0.884661,10.28
0.884797,10.29
0.884933,10.3
0.885069,10.31
0.885205,10.32
0.88534,10.33
0.885475,10.34
0.88561,10.35
0.885745,10.36
0.88588,10.37
0.886015,10.38
0.88615,10.39
0.886284,10.4
0.886418,10.41
0.886552,10.42
0.886687,10.43
0.88682,10.44
0.886954,10.45
0.887088,10.46
0.887221,10.47
0.887355,10.48
0.887488,10.49
0.887621,10.5
0.887754,10.51
0.887887,10.52
0.888019,10.53
0.888152,10.54
0.888284,10.55
0.888416,10.56
0.888549,10.57
0.888681,10.58
0.888812,10.59
0.888944,10.6
0.889076,10.61
0.889207,10.62
0.889338,10.63
0.889469,10.64
0.8896,10.65
0.889731,10.66
0.889862,10.67
0.889993,10.68
0.890123,10.69
0.890254,10.7
0.890384,10.71
0.890514,10.72
0.890644,10.73
0.890774,10.74
0.890903,10.75
0.891033,10.76
0.891162,10.77
0.891291,10.78
0.89142,10.79
0.891549,10.8
0.891678,10.81
0.891807,10.82
0.891936,10.83
0.892064,10.84
0.892192,10.85
0.892321,10.86
0.892449,10.87
0.892577,10.88
0.892704,10.89
0.892832,10.9
0.892959,10.91
0.893087,10.92
0.893214,10.93
0.893341,10.94
0.893468,10.95
0.893595,10.96
0.893722,10.97
0.893848,10.98
0.893975,10.99
0.894101,11
0.894227,11.01
0.894353,11.02
0.894479,11.03
0.894605,11.04
0.894731,11.05
0.894856,11.06
0.894982,11.07
0.895107,11.08
0.895232,11.09
0.895357,11.1
0.895482,11.11
0.895606,11.12
0.895731,11.13
0.895856,11.14
0.89598,11.15
0.896104,11.16
0.896228,11.17
0.896352,11.18
0.896476,11.19
0.8966,11.2
0.896723,11.21
0.896847,11.22
0.89697,11.23
0.897093,11.24
0.897216,11.25
0.897339,11.26
0.897462,11.27
0.897584,11.28
0.897707,11.29
0.897829,11.3
0.897951,11.31
0.898074,11.32
0.898195,11.33
0.898317,11.34
0.898439,11.35
0.898561,11.36
0.898682,11.37
0.898803,11.38
0.898925,11.39
0.899046,11.4
0.899167,11.41
0.899288,11.42
0.899408,11.43
0.899529,11.44
0.899649,11.45
0.89977,11.46
0.89989,11.47
0.90001,11.48
0.90013,11.49
0.90025,11.5
0.900369,11.51
0.900489,11.52
0.900608,11.53
0.900727,11.54
0.900847,11.55
0.900966,11.56
0.901085,11.57
0.901203,11.58
0.901322,11.59
0.90144,11.6
0.901559,11.61
0.901677,11.62
0.901795,11.63
0.901913,11.64
0.902031,11.65
0.902149,11.66
0.902267,11.67
0.902384,11.68
0.902501,11.69
0.902619,11.7
0.902736,11.71
0.902853,11.72
0.90297,11.73
0.903087,11.74
0.903203,11.75
0.90332,11.76
0.903436,11.77
0.903552,11.78
0.903668,11.79
0.903784,11.8
0.9039,11.81
0.904016,11.82
0.904132,11.83
0.904247,11.84
0.904363,11.85
0.904478,11.86
0.904593,11.87
0.904708,11.88
0.904823,11.89
0.904938,11.9
0.905052,11.91
0.905167,11.92
0.905281,11.93
0.905395,11.94
0.90551,11.95
0.905624,11.96
0.905738,11.97
0.905851,11.98
0.905965,11.99
0.906079,12
0.906192,12.01
0.906305,12.02
0.906418,12.03
0.906531,12.04
0.906644,12.05
0.906757,12.06
0.90687,12.07
0.906982,12.08
0.907095,12.09
0.907207,12.1
0.907319,12.11
0.907431,12.12
0.907543,12.13
0.907655,12.14
0.907767,12.15
0.907878,12.16
0.90799,12.17
0.908101,12.18
0.908212,12.19
0.908323,12.2
0.908434,12.21
0.908545,12.22
0.908656,12.23
0.908767,12.24
0.908877,12.25
0.908987,12.26
0.909098,12.27
0.909208,12.28
0.909318,12.29
0.909428,12.3
0.909537,12.31
0.909647,12.32
0.909757,12.33
0.909866,12.34
0.909975,12.35
0.910084,12.36
0.910194,12.37
0.910302,12.38
0.910411,12.39
0.91052,12.4
0.910629,12.41
0.910737,12.42
0.910845,12.43
0.910954,12.44
0.911062,12.45
0.91117,12.46
0.911277,12.47
0.911385,12.48
0.911493,12.49
0.9116,12.5
0.911708,12.51
0.911815,12.52
0.911922,12.53
0.912029,12.54
0.912136,12.55
0.912243,12.56
0.91235,12.57
0.912456,12.58
0.912563,12.59
0.912669,12.6
0.912775,12.61
0.912881,12.62
0.912987,12.63
0.913093,12.64
0.913199,12.65
0.913304,12.66
0.91341,12.67
0.913515,12.68
0.913621,12.69
0.913726,12.7
0.913831,12.71
0.913936,12.72
0.914041,12.73
0.914145,12.74
0.91425,12.75
0.914354,12.76
0.914459,12.77
0.914563,12.78
0.914667,12.79
0.914771,12.8
0.914875,12.81
0.914979,12.82
0.915082,12.83
0.915186,12.84
0.915289,12.85
0.915393,12.86
0.915496,12.87
0.915599,12.88
0.915702,12.89
0.915805,12.9
0.915908,12.91
0.91601,12.92
0.916113,12.93
0.916215,12.94
0.916318,12.95
0.91642,12.96
0.916522,12.97
0.916624,12.98
0.916726,12.99
0.916827,13
0.916929,13.01
0.91703,13.02
0.917132,13.03
0.917233,13.04
0.917334,13.05
0.917435,13.06
0.917536,13.07
0.917637,13.08
0.917738,13.09
0.917838,13.1
0.917939,13.11
0.918039,13.12
0.91814,13.13
0.91824,13.14
0.91834,13.15
0.91844,13.16
0.918539,13.17
0.918639,13.18
0.918739,13.19
0.918838,13.2
0.918938,13.21
0.919037,13.22
0.919136,13.23
0.919235,13.24
0.919334,13.25
0.919433,13.26
0.919532,13.27
0.91963,13.28
0.919729,13.29
0.919827,13.3
0.919925,13.31
0.920024,13.32
0.920122,13.33
0.92022,13.34
0.920317,13.35
0.920415,13.36
0.920513,13.37
0.92061,13.38
0.920708,13.39
0.920805,13.4
0.920902,13.41
0.920999,13.42
0.921096,13.43
0.921193,13.44
0.92129,13.45
0.921386,13.46
0.921483,13.47
0.921579,13.48
0.921676,13.49
0.921772,13.5
0.921868,13.51
0.921964,13.52
0.92206,13.53
0.922155,13.54
0.922251,13.55
0.922347,13.56
0.922442,13.57
0.922537,13.58
0.922633,13.59
0.922728,13.6
0.922823,13.61
0.922918,13.62
0.923013,13.63
0.923107,13.64
0.923202,13.65
0.923296,13.66
0.923391,13.67
0.923485,13.68
0.923579,13.69
0.923673,13.7
0.923767,13.71
0.923861,13.72
0.923955,13.73
0.924048,13.74
0.924142,13.75
0.924235,13.76
0.924329,13.77
0.924422,13.78
0.924515,13.79
0.924608,13.8
0.924701,13.81
0.924794,13.82
0.924886,13.83
0.924979,13.84
0.925071,13.85
0.925164,13.86
0.925256,13.87
0.925348,13.88
0.92544,13.89
0.925532,13.9
0.925624,13.91
0.925716,13.92
0.925807,13.93
0.925899,13.94
0.92599,13.95
0.926082,13.96
0.926173,13.97
0.926264,13.98
0.926355,13.99
0.926446,14
0.926537,14.01
0.926627,14.02
0.926718,14.03
0.926808,14.04
0.926899,14.05
0.926989,14.06
0.927079,14.07
0.927169,14.08
0.927259,14.09
0.927349,14.1
0.927439,14.11
0.927529,14.12
0.927618,14.13
0.927708,14.14
0.927797,14.15
0.927886,14.16
0.927976,14.17
0.928065,14.18
0.928154,14.19
0.928242,14.2
0.928331,14.21
0.92842,14.22
0.928508,14.23
0.928597,14.24
0.928685,14.25
0.928774,14.26
0.928862,14.27
0.92895,14.28
0.929038,14.29
0.929126,14.3
0.929213,14.31
0.929301,14.32
0.929388,14.33
0.929476,14.34
0.929563,14.35
0.929651,14.36
0.929738,14.37
0.929825,14.38
0.929912,14.39
0.929999,14.4
0.930085,14.41
0.930172,14.42
0.930258,14.43
0.930345,14.44
0.930431,14.45
0.930518,14.46
0.930604,14.47
0.93069,14.48
0.930776,14.49
0.930862,14.5
0.930947,14.51
0.931033,14.52
0.931119,14.53
0.931204,14.54
0.931289,14.55
0.931375,14.56
0.93146,14.57
0.931545,14.58
0.93163,14.59
0.931715,14.6
0.9318,14.61
0.931884,14.62
0.931969,14.63
0.932053,14.64
0.932138,14.65
0.932222,14.66
0.932306,14.67
0.93239,14.68
0.932474,14.69
0.932558,14.7
0.932642,14.71
0.932726,14.72
0.932809,14.73
0.932893,14.74
0.932976,14.75
0.93306,14.76
0.933143,14.77
0.933226,14.78
0.933309,14.79
0.933392,14.8
0.933475,14.81
0.933558,14.82
0.93364,14.83
0.933723,14.84
0.933805,14.85
0.933888,14.86
0.93397,14.87
0.934052,14.88
0.934134,14.89
0.934216,14.9
0.934298,14.91
0.93438,14.92
0.934462,14.93
0.934543,14.94
0.934625,14.95
0.934706,14.96
0.934787,14.97
0.934869,14.98
0.93495,14.99
0.935031,15
0.935112,15.01
0.935193,15.02
0.935273,15.03
0.935354,15.04
0.935435,15.05
0.935515,15.06
0.935596,15.07
0.935676,15.08
0.935756,15.09
0.935836,15.1
0.935916,15.11
0.935996,15.12
0.936076,15.13
0.936156,15.14
0.936235,15.15
0.936315,15.16
0.936394,15.17
0.936474,15.18
0.936553,15.19
0.936632,15.2
0.936711,15.21
0.93679,15.22
0.936869,15.23
0.936948,15.24
0.937027,15.25
0.937105,15.26
0.937184,15.27
0.937262,15.28
0.937341,15.29
0.937419,15.3
0.937497,15.31
0.937575,15.32
0.937653,15.33
0.937731,15.34
0.937809,15.35
0.937887,15.36
0.937964,15.37
0.938042,15.38
0.938119,15.39
0.938197,15.4
0.938274,15.41
0.938351,15.42
0.938428,15.43
0.938505,15.44
0.938582,15.45
0.938659,15.46
0.938736,15.47
0.938812,15.48
0.938889,15.49
0.938965,15.5
0.939042,15.51
0.939118,15.52
0.939194,15.53
0.93927,15.54
0.939346,15.55
0.939422,15.56
0.939498,15.57
0.939574,15.58
0.939649,15.59
0.939725,15.6
0.9398,15.61
0.939876,15.62
0.939951,15.63
0.940026,15.64
0.940101,15.65
0.940176,15.66
0.940251,15.67
0.940326,15.68
0.940401,15.69
0.940476,15.7
0.94055,15.71
0.940625,15.72
0.940699,15.73
0.940774,15.74
0.940848,15.75
0.940922,15.76
0.940996,15.77
0.94107,15.78
0.941144,15.79
0.941218,15.8
0.941291,15.81
0.941365,15.82
0.941439,15.83
0.941512,15.84
0.941585,15.85
0.941659,15.86
0.941732,15.87
0.941805,15.88
0.941878,15.89
0.941951,15.9
0.942024,15.91
0.942097,15.92
0.942169,15.93
0.942242,15.94
0.942315,15.95
0.942387,15.96
0.942459,15.97
0.942532,15.98
0.942604,15.99
0.942676,16
0.942748,16.01
0.94282,16.02
0.942892,16.03
0.942963,16.04
0.943035,16.05
0.943107,16.06
0.943178,16.07
0.94325,16.08
0.943321,16.09
0.943392,16.1
0.943463,16.11
0.943534,16.12
0.943605,16.13
0.943676,16.14
0.943747,16.15
0.943818,16.16
0.943888,16.17
0.943959,16.18
0.94403,16.19
0.9441,16.2
0.94417,16.21
0.944241,16.22
0.944311,16.23
0.944381,16.24
0.944451,16.25
0.944521,16.26
0.94459,16.27
0.94466,16.28
0.94473,16.29
0.944799,16.3
0.944869,16.31
0.944938,16.32
0.945008,16.33
0.945077,16.34
0.945146,16.35
0.945215,16.36
0.945284,16.37
0.945353,16.38
0.945422,16.39
0.945491,16.4
0.945559,16.41
0.945628,16.42
0.945697,16.43
0.945765,16.44
0.945833,16.45
0.945902,16.46
0.94597,16.47
0.946038,16.48
0.946106,16.49
0.946174,16.5
0.946242,16.51
0.946309,16.52
0.946377,16.53
0.946445,16.54
0.946512,16.55
0.94658,16.56
0.946647,16.57
0.946715,16.58
0.946782,16.59
0.946849,16.6
0.946916,16.61
0.946983,16.62
0.94705,16.63
0.947117,16.64
0.947183,16.65
0.94725,16.66
0.947317,16.67
0.947383,16.68
0.94745,16.69
0.947516,16.7
0.947582,16.71
0.947648,16.72
0.947714,16.73
0.94778,16.74
0.947846,16.75
0.947912,16.76
0.947978,16.77
0.948044,16.78
0.948109,16.79
0.948175,16.8
0.94824,16.81
0.948306,16.82
0.948371,16.83
0.948436,16.84
0.948502,16.85
0.948567,16.86
0.948632,16.87
0.948697,16.88
0.948762,16.89
0.948826,16.9
0.948891,16.91
0.948956,16.92
0.94902,16.93
0.949085,16.94
0.949149,16.95
0.949213,16.96
0.949278,16.97
0.949342,16.98
0.949406,16.99
0.94947,17
0.949534,17.01
0.949598,17.02
0.949661,17.03
0.949725,17.04
0.949789,17.05
0.949852,17.06
0.949916,17.07
0.949979,17.08
0.950042,17.09
0.950106,17.1
0.950169,17.11
0.950232,17.12
0.950295,17.13
0.950358,17.14
0.950421,17.15
0.950484,17.16
0.950546,17.17
0.950609,17.18
0.950672,17.19
0.950734,17.2
0.950796,17.21
0.950859,17.22
0.950921,17.23
0.950983,17.24
0.951045,17.25
0.951107,17.26
0.951169,17.27
0.951231,17.28
0.951293,17.29
0.951355,17.3
0.951416,17.31
0.951478,17.32
0.95154,17.33
0.951601,17.34
0.951662,17.35
0.951724,17.36
0.951785,17.37
0.951846,17.38
0.951907,17.39
0.951968,17.4
0.952029,17.41
0.95209,17.42
0.952151,17.43
0.952211,17.44
0.952272,17.45
0.952333,17.46
0.952393,17.47
0.952454,17.48
0.952514,17.49
0.952574,17.5
0.952634,17.51
0.952694,17.52
0.952755,17.53
0.952814,17.54
0.952874,17.55
0.952934,17.56
0.952994,17.57
0.953054,17.58
0.953113,17.59
0.953173,17.6
0.953232,17.61
0.953292,17.62
0.953351,17.63
0.95341,17.64
0.95347,17.65
0.953529,17.66
0.953588,17.67
0.953647,17.68
0.953706,17.69
0.953764,17.7
0.953823,17.71
0.953882,17.72
0.95394,17.73
0.953999,17.74
0.954058,17.75
0.954116,17.76
0.954174,17.77
0.954233,17.78
0.954291,17.79
0.954349,17.8
0.954407,17.81
0.954465,17.82
0.954523,17.83
0.954581,17.84
0.954638,17.85
0.954696,17.86
0.954754,17.87
0.954811,17.88
0.954869,17.89
0.954926,17.9
0.954984,17.91
0.955041,17.92
0.955098,17.93
0.955155,17.94
0.955212,17.95
0.955269,17.96
0.955326,17.97
0.955383,17.98
0.95544,17.99
0.955497,18
0.955553,18.01
0.95561,18.02
0.955666,18.03
0.955723,18.04
0.955779,18.05
0.955836,18.06
0.955892,18.07
0.955948,18.08
0.956004,18.09
0.95606,18.1
0.956116,18.11
0.956172,18.12
0.956228,18.13
0.956284,18.14
0.956339,18.15
0.956395,18.16
0.956451,18.17
0.956506,18.18
0.956562,18.19
0.956617,18.2
0.956672,18.21
0.956727,18.22
0.956783,18.23
0.956838,18.24
0.956893,18.25
0.956948,18.26
0.957003,18.27
0.957057,18.28
0.957112,18.29
0.957167,18.3
0.957222,18.31
0.957276,18.32
0.957331,18.33
0.957385,18.34
0.957439,18.35
0.957494,18.36
0.957548,18.37
0.957602,18.38
0.957656,18.39
0.95771,18.4
0.957764,18.41
0.957818,18.42
0.957872,18.43
0.957926,18.44
0.957979,18.45
0.958033,18.46
0.958087,18.47
0.95814,18.48
0.958194,18.49
0.958247,18.5
0.9583,18.51
0.958354,18.52
0.958407,18.53
0.95846,18.54
0.958513,18.55
0.958566,18.56
0.958619,18.57
0.958672,18.58
0.958724,18.59
0.958777,18.6
0.95883,18.61
0.958882,18.62
0.958935,18.63
0.958987,18.64
0.95904,18.65
0.959092,18.66
0.959144,18.67
0.959197,18.68
0.959249,18.69
0.959301,18.7
0.959353,18.71
0.959405,18.72
0.959457,18.73
0.959509,18.74
0.95956,18.75
0.959612,18.76
0.959664,18.77
0.959715,18.78
0.959767,18.79
0.959818,18.8
0.95987,18.81
0.959921,18.82
0.959972,18.83
0.960024,18.84
0.960075,18.85
0.960126,18.86
0.960177,18.87
0.960228,18.88
0.960279,18.89
0.960329,18.9
0.96038,18.91
0.960431,18.92
0.960482,18.93
0.960532,18.94
0.960583,18.95
0.960633,18.96
0.960683,18.97
0.960734,18.98
0.960784,18.99
0.960834,19
0.960884,19.01
0.960935,19.02
0.960985,19.03
0.961034,19.04
0.961084,19.05
0.961134,19.06
0.961184,19.07
0.961234,19.08
0.961283,19.09
0.961333,19.1
0.961382,19.11
0.961432,19.12
0.961481,19.13
0.961531,19.14
0.96158,19.15
0.961629,19.16
0.961678,19.17
0.961728,19.18
0.961777,19.19
0.961826,19.2
0.961874,19.21
0.961923,19.22
0.961972,19.23
0.962021,19.24
0.96207,19.25
0.962118,19.26
0.962167,19.27
0.962215,19.28
0.962264,19.29
0.962312,19.3
0.96236,19.31
0.962409,19.32
0.962457,19.33
0.962505,19.34
0.962553,19.35
0.962601,19.36
0.962649,19.37
0.962697,19.38
0.962745,19.39
0.962793,19.4
0.96284,19.41
0.962888,19.42
0.962936,19.43
0.962983,19.44
0.963031,19.45
0.963078,19.46
0.963126,19.47
0.963173,19.48
0.96322,19.49
0.963267,19.5
0.963315,19.51
0.963362,19.52
0.963409,19.53
0.963456,19.54
0.963503,19.55
0.963549,19.56
0.963596,19.57
0.963643,19.58
0.96369,19.59
0.963736,19.6
0.963783,19.61
0.963829,19.62
0.963876,19.63
0.963922,19.64
0.963969,19.65
0.964015,19.66
0.964061,19.67
0.964107,19.68
0.964153,19.69
0.964199,19.7
0.964245,19.71
0.964291,19.72
0.964337,19.73
0.964383,19.74
0.964429,19.75
0.964475,19.76
0.96452,19.77
0.964566,19.78
0.964611,19.79
0.964657,19.8
0.964702,19.81
0.964748,19.82
0.964793,19.83
0.964838,19.84
0.964883,19.85
0.964929,19.86
0.964974,19.87
0.965019,19.88
0.965064,19.89
0.965109,19.9
0.965153,19.91
0.965198,19.92
0.965243,19.93
0.965288,19.94
0.965332,19.95
0.965377,19.96
0.965422,19.97
0.965466,19.98
0.96551,19.99
0.965555,20
0.965599,20.01
0.965643,20.02
0.965688,20.03
0.965732,20.04
0.965776,20.05
0.96582,20.06
0.965864,20.07
0.965908,20.08
0.965952,20.09
0.965996,20.1
0.966039,20.11
0.966083,20.12
0.966127,20.13
0.96617,20.14
0.966214,20.15
0.966257,20.16
0.966301,20.17
0.966344,20.18
0.966387,20.19
0.966431,20.2
0.966474,20.21
0.966517,20.22
0.96656,20.23
0.966603,20.24
0.966646,20.25
0.966689,20.26
0.966732,20.27
0.966775,20.28
0.966818,20.29
0.966861,20.3
0.966903,20.31
0.966946,20.32
0.966989,20.33
0.967031,20.34
0.967074,20.35
0.967116,20.36
0.967158,20.37
0.967201,20.38
0.967243,20.39
0.967285,20.4
0.967327,20.41
0.96737,20.42
0.967412,20.43
0.967454,20.44
0.967496,20.45
0.967537,20.46
0.967579,20.47
0.967621,20.48
0.967663,20.49
0.967705,20.5
0.967746,20.51
0.967788,20.52
0.967829,20.53
0.967871,20.54
0.967912,20.55
0.967954,20.56
0.967995,20.57
0.968036,20.58
0.968077,20.59
0.968119,20.6
0.96816,20.61
0.968201,20.62
0.968242,20.63
0.968283,20.64
0.968324,20.65
0.968365,20.66
0.968405,20.67
0.968446,20.68
0.968487,20.69
0.968528,20.7
0.968568,20.71
0.968609,20.72
0.968649,20.73
0.96869,20.74
0.96873,20.75
0.968771,20.76
0.968811,20.77
0.968851,20.78
0.968891,20.79
0.968932,20.8
0.968972,20.81
0.969012,20.82
0.969052,20.83
0.969092,20.84
0.969132,20.85
0.969171,20.86
0.969211,20.87
0.969251,20.88
0.969291,20.89
0.96933,20.9
0.96937,20.91
0.96941,20.92
0.969449,20.93
0.969489,20.94
0.969528,20.95
0.969567,20.96
0.969607,20.97
0.969646,20.98
0.969685,20.99
0.969724,21
0.969763,21.01
0.969803,21.02
0.969842,21.03
0.96988,21.04
0.969919,21.05
0.969958,21.06
0.969997,21.07
0.970036,21.08
0.970075,21.09
0.970113,21.1
0.970152,21.11
0.970191,21.12
0.970229,21.13
0.970268,21.14
0.970306,21.15
0.970344,21.16
0.970383,21.17
0.970421,21.18
0.970459,21.19
0.970497,21.2
0.970536,21.21
0.970574,21.22
0.970612,21.23
0.97065,21.24
0.970688,21.25
0.970726,21.26
0.970764,21.27
0.970801,21.28
0.970839,21.29
0.970877,21.3
0.970915,21.31
0.970952,21.32
0.97099,21.33
0.971027,21.34
0.971065,21.35
0.971102,21.36
0.97114,21.37
0.971177,21.38
0.971214,21.39
0.971252,21.4
0.971289,21.41
0.971326,21.42
0.971363,21.43
0.9714,21.44
0.971437,21.45
0.971474,21.46
0.971511,21.47
0.971548,21.48
0.971585,21.49
0.971621,21.5
0.971658,21.51
0.971695,21.52
0.971732,21.53
0.971768,21.54
0.971805,21.55
0.971841,21.56
0.971878,21.57
0.971914,21.58
0.97195,21.59
0.971987,21.6
0.972023,21.61
0.972059,21.62
0.972096,21.63
0.972132,21.64
0.972168,21.65
0.972204,21.66
0.97224,21.67
0.972276,21.68
0.972312,21.69
0.972348,21.7
0.972383,21.71
0.972419,21.72
0.972455,21.73
0.972491,21.74
0.972526,21.75
0.972562,21.76
0.972597,21.77
0.972633,21.78
0.972668,21.79
0.972704,21.8
0.972739,21.81
0.972775,21.82
0.97281,21.83
0.972845,21.84
0.97288,21.85
0.972915,21.86
0.972951,21.87
0.972986,21.88
0.973021,21.89
0.973056,21.9
0.973091,21.91
0.973125,21.92
0.97316,21.93
0.973195,21.94
0.97323,21.95
0.973265,21.96
0.973299,21.97
0.973334,21.98
0.973368,21.99
0.973403,22
0.973438,22.01
0.973472,22.02
0.973506,22.03
0.973541,22.04
0.973575,22.05
0.973609,22.06
0.973644,22.07
0.973678,22.08
0.973712,22.09
0.973746,22.1
0.97378,22.11
0.973814,22.12
0.973848,22.13
0.973882,22.14
0.973916,22.15
0.97395,22.16
0.973984,22.17
0.974017,22.18
0.974051,22.19
0.974085,22.2
0.974118,22.21
0.974152,22.22
0.974186,22.23
0.974219,22.24
0.974253,22.25
0.974286,22.26
0.974319,22.27
0.974353,22.28
0.974386,22.29
0.974419,22.3
